# gapseq version: 1.2 9b30141
# Transporter sequence DB md5sum: b99a77e (2022-05-13)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P55892|1.A.30.1.7	1.A.30.1.7	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P55892|1.A.30.1.7	90.615	3.17e-179	546	100	NZ_SMTC01000012.1 Escherichia coli OP50 NODE_12_length_115119_cov_68.863295, whole genome shotgun sequence	18374	19297	transporter
gnl|TC-DB|P0ABU7|1.A.30.2.1	1.A.30.2.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU7|1.A.30.2.1	99.590	7.73e-161	490	100	NZ_SMTC01000002.1 Escherichia coli OP50 NODE_2_length_317281_cov_80.956677, whole genome shotgun sequence	5413	4682	transporter
gnl|TC-DB|P0ABU9|1.A.30.2.2	1.A.30.2.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU9|1.A.30.2.2	99.565	2.03e-152	466	100	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	90414	91103	transporter
gnl|TC-DB|P37002|1.A.43.1.1	1.A.43.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P37002|1.A.43.1.1	97.638	1.95e-68	220	100	NZ_SMTC01000043.1 Escherichia coli OP50 NODE_43_length_30193_cov_77.164438, whole genome shotgun sequence	5900	5520	transporter
gnl|TC-DB|W9BH30|1.A.46.2.8	1.A.46.2.8	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|W9BH30|1.A.46.2.8	55.738	8.07e-110	347	100	NZ_SMTC01000015.1 Escherichia coli OP50 NODE_15_length_103117_cov_69.976677, whole genome shotgun sequence	71958	71047	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q981D4|1.A.62.3.1	33.333	3.40e-19	82.4	96	NZ_SMTC01000004.1 Escherichia coli OP50 NODE_4_length_203017_cov_79.153453, whole genome shotgun sequence	156536	155943	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q981D4|1.A.62.3.1	33.333	3.40e-19	82.4	96	NZ_SMTC01000004.1 Escherichia coli OP50 NODE_4_length_203017_cov_79.153453, whole genome shotgun sequence	156536	155943	transporter
gnl|TC-DB|Q66I64|1.A.8.10.16	1.A.8.10.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q66I64|1.A.8.10.16	30.435	6.36e-15	71.6	80	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	267189	266506	transporter
gnl|TC-DB|Q9XG70|1.A.8.10.2	1.A.8.10.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q9XG70|1.A.8.10.2	32.273	6.37e-16	74.3	82	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	267144	266506	transporter
gnl|TC-DB|P25818|1.A.8.10.3	1.A.8.10.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P25818|1.A.8.10.3	31.356	3.08e-11	60.5	87	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	267183	266506	transporter
gnl|TC-DB|P0AER0|1.A.8.1.1	1.A.8.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P0AER0|1.A.8.1.1	100.000	1.23e-171	523	100	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48922	49764	transporter
gnl|TC-DB|P08995|1.A.8.12.1	1.A.8.12.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P08995|1.A.8.12.1	39.269	8.59e-30	115	75	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	267162	266509	transporter
gnl|TC-DB|Q8W037|1.A.8.12.4	1.A.8.12.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8W037|1.A.8.12.4	29.268	4.57e-16	75.9	75	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48949	49683	transporter
gnl|TC-DB|O28846|1.A.8.13.1	1.A.8.13.1	GLYCEROL	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O28846|1.A.8.13.1	37.321	7.18e-16	74.3	80	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	267126	266563	transporter
gnl|TC-DB|Q9C4Z5|1.A.8.13.2	1.A.8.13.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q9C4Z5|1.A.8.13.2	33.333	2.88e-24	98.6	99	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48937	49692	transporter
gnl|TC-DB|D7VF10|1.A.8.13.3	1.A.8.13.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VF10|1.A.8.13.3	38.889	1.39e-18	81.3	89	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	267126	266509	transporter
gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	1.A.8.2.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	38.362	1.40e-31	120	78	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	49012	49698	transporter
gnl|TC-DB|P22094|1.A.8.2.2	1.A.8.2.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P22094|1.A.8.2.2	26.613	5.91e-08	51.2	84	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48922	49557	transporter
gnl|TC-DB|P52280|1.A.8.2.3	1.A.8.2.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P52280|1.A.8.2.3	30.078	7.49e-12	62.0	95	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48955	49671	transporter
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	31.148	6.78e-20	85.9	95	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48949	49668	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	36.538	5.94e-18	80.1	81	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48955	49557	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	34.466	3.47e-15	72.0	80	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48949	49557	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	33.036	4.47e-19	83.6	83	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48931	49557	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	31.557	1.03e-12	64.7	95	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48949	49668	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	33.333	2.02e-19	84.7	97	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48949	49674	transporter
gnl|TC-DB|P29972|1.A.8.8.1	1.A.8.8.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P29972|1.A.8.8.1	35.349	2.69e-24	99.8	75	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	267129	266506	transporter
gnl|TC-DB|XP_014257049.1|1.A.8.8.27	1.A.8.8.27	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|XP_014257049.1|1.A.8.8.27	24.464	9.48e-08	50.1	78	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48889	49578	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	39.100	8.31e-52	180	94	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48892	49752	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	36.719	5.34e-35	131	85	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48934	49695	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	36.694	2.41e-29	114	90	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48949	49686	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	39.100	8.31e-52	180	94	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48892	49752	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	34.495	1.40e-29	117	83	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48892	49707	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	33.197	1.28e-24	101	76	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48955	49686	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	35.836	4.05e-42	152	94	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48883	49755	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	37.705	2.69e-36	135	78	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48955	49686	transporter
gnl|TC-DB|O14520|1.A.8.9.6	1.A.8.9.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O14520|1.A.8.9.6	31.559	4.97e-28	112	75	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48949	49728	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	35.125	4.64e-41	149	91	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	48934	49755	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	26.230	9.0	21.2	95	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	430974	431147	transporter
gnl|TC-DB|P0C6Q6|1.B.1.1.15	1.B.1.1.15	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0C6Q6|1.B.1.1.15	26.902	9.94e-16	75.9	90	NZ_SMTC01000050.1 Escherichia coli OP50 NODE_50_length_20623_cov_69.083577, whole genome shotgun sequence	14333	15394	transporter
gnl|TC-DB|P13036|1.B.14.1.20	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P13036|1.B.14.1.20	99.612	0.0	1561	100	NZ_SMTC01000006.1 Escherichia coli OP50 NODE_6_length_161412_cov_83.356555, whole genome shotgun sequence	3759	6080	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	99.866	0.0	1466	100	NZ_SMTC01000047.1 Escherichia coli OP50 NODE_47_length_27311_cov_75.328612, whole genome shotgun sequence	24042	26279	transporter
gnl|TC-DB|P33369|1.B.17.3.10	1.B.17.3.10	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P33369|1.B.17.3.10	98.745	0.0	956	100	NZ_SMTC01000037.1 Escherichia coli OP50 NODE_37_length_36801_cov_74.912717, whole genome shotgun sequence	36292	34859	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	37.288	2.6	22.7	85	NZ_SMTC01000014.1 Escherichia coli OP50 NODE_14_length_105259_cov_82.847848, whole genome shotgun sequence	29850	30023	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	50.000	10.0	18.5	80	NZ_SMTC01000049.1 Escherichia coli OP50 NODE_49_length_21018_cov_78.915705, whole genome shotgun sequence	7449	7484	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	50.000	10.0	18.5	80	NZ_SMTC01000049.1 Escherichia coli OP50 NODE_49_length_21018_cov_78.915705, whole genome shotgun sequence	7449	7484	transporter
gnl|TC-DB|P15701|2.A.10.1.1	2.A.10.1.1	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P15701|2.A.10.1.1	90.446	7.82e-140	435	93	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	65322	64381	transporter
gnl|TC-DB|P0A712|2.A.10.1.2	2.A.10.1.2	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P0A712|2.A.10.1.2	100.000	1.79e-166	511	100	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	65322	64342	transporter
gnl|TC-DB|P50847|2.A.10.1.3	2.A.10.1.3	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P50847|2.A.10.1.3	51.097	1.00e-66	224	97	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	65322	64366	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	55.645	2.42e-76	249	92	NZ_SMTC01000024.1 Escherichia coli OP50 NODE_24_length_74157_cov_72.993327, whole genome shotgun sequence	55743	55015	transporter
gnl|TC-DB|A8ANM6|2.A.104.1.1	2.A.104.1.1	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|A8ANM6|2.A.104.1.1	87.248	9.22e-87	273	100	NZ_SMTC01000019.1 Escherichia coli OP50 NODE_19_length_89718_cov_76.121597, whole genome shotgun sequence	10667	11113	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	100.000	4.44e-108	336	100	NZ_SMTC01000012.1 Escherichia coli OP50 NODE_12_length_115119_cov_68.863295, whole genome shotgun sequence	89132	88569	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	34.731	8.77e-25	97.8	88	NZ_SMTC01000012.1 Escherichia coli OP50 NODE_12_length_115119_cov_68.863295, whole genome shotgun sequence	89132	88632	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	31.250	1.45e-15	71.2	92	NZ_SMTC01000012.1 Escherichia coli OP50 NODE_12_length_115119_cov_68.863295, whole genome shotgun sequence	89111	88584	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.745	2.73e-07	51.2	75	NZ_SMTC01000004.1 Escherichia coli OP50 NODE_4_length_203017_cov_79.153453, whole genome shotgun sequence	116157	117497	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.745	2.73e-07	51.2	75	NZ_SMTC01000004.1 Escherichia coli OP50 NODE_4_length_203017_cov_79.153453, whole genome shotgun sequence	116157	117497	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8YBL6|2.A.108.2.2	28.261	5.14e-11	60.5	98	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	431844	432656	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8YBL6|2.A.108.2.2	28.261	5.14e-11	60.5	98	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	431844	432656	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|P31545|2.A.108.2.3	99.764	0.0	875	100	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	433862	435130	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|P31545|2.A.108.2.3	99.764	0.0	875	100	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	433862	435130	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF7|2.A.108.2.9	29.268	6.69e-19	84.0	87	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	431859	432581	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF7|2.A.108.2.9	29.268	6.69e-19	84.0	87	NZ_SMTC01000001.1 Escherichia coli OP50 NODE_1_length_444902_cov_72.392994, whole genome shotgun sequence	431859	432581	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	845	100	NZ_SMTC01000008.1 Escherichia coli OP50 NODE_8_length_132146_cov_79.839728, whole genome shotgun sequence	107536	108789	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	845	100	NZ_SMTC01000008.1 Escherichia coli OP50 NODE_8_length_132146_cov_79.839728, whole genome shotgun sequence	107536	108789	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	845	100	NZ_SMTC01000008.1 Escherichia coli OP50 NODE_8_length_132146_cov_79.839728, whole genome shotgun sequence	107536	108789	transporter
